	gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
5714	ENSG00000126005	254.405787854441	0.156287432661745	0.279063284110447	0.372816039795841	0.777164163068696
5715	ENSG00000126010	0	NA	NA	NA	NA
5716	ENSG00000126012	846.049134659342	0.212262797767308	0.22983924804292	0.22488923023935	0.63437837955349
5717	ENSG00000126016	17.4794546206842	0.1047223366986	0.350695991944964	0.156293404790994	0.540984613535136
5718	ENSG00000126062	157.714134662924	0.0743767223876794	0.250442685372953	0.661738648818407	0.927046807254731
5719	ENSG00000126067	565.006505808583	-0.283305994517497	0.215350337261299	0.0983344016272825	0.435227572376473
5720	ENSG00000126070	139.568588493684	0.166716030029594	0.309201835142141	0.325420421845972	0.743679479664028
5721	ENSG00000126088	145.007703544035	-0.255212379564298	0.353878923718776	0.163023005467848	0.552361213956047
5722	ENSG00000126091	56.3447603075218	-0.0479823383133853	0.305328543176009	0.711268776921635	0.943191673846108
5723	ENSG00000126106	60.1796762173563	0.0687060745620134	0.298930750097152	0.637062216921482	0.918508616663198
5724	ENSG00000126107	345.101215520114	0.425321417196028	0.338013310294374	0.0507516509777184	0.306525123891913
5725	ENSG00000126214	353.009949255355	0.846867124547386	0.283049599703909	0.000305830110691264	0.00948406491411645
5726	ENSG00000126215	53.1804410491514	-0.0490832792160374	0.297884949011394	0.724626623351061	0.947422977306081
5727	ENSG00000126216	92.7877879609244	-0.401121486243782	0.428414729161531	0.0655556637175768	0.351298508364853
5728	ENSG00000126217	0.493484811110785	-0.0128313115229896	0.33432798602048	0.626492749389173	NA
5729	ENSG00000126218	781.699676567289	0.089613531063299	0.192765005834227	0.571052819169848	0.894262378386707
5730	ENSG00000126226	528.480429519707	-0.260442292468616	0.293333283007148	0.169604488430071	0.563898636509525
5731	ENSG00000126231	0.776077040301537	0.0049144993641222	0.333522333391011	0.820967741763815	NA
5732	ENSG00000126233	0	NA	NA	NA	NA
5733	ENSG00000126243	43.0004721158725	0.15457209850974	0.342898225495734	0.271301064202956	0.690946385375716
5734	ENSG00000126246	25.6259132424062	0.0336844916611061	0.332865094661721	0.518725268197968	0.869385215658322
5735	ENSG00000126247	1165.73784178534	0.250099269689341	0.166439333926023	0.0844939065786041	0.403918715825283
5736	ENSG00000126249	33.4862735898375	-0.254601734437243	0.428451832245169	0.0880264820735454	0.412160837445673
5737	ENSG00000126251	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
5738	ENSG00000126254	133.217758509438	-0.0345160082443945	0.252779726438396	0.833272730739785	0.969232333307366
5739	ENSG00000126259	0.740227216666177	-0.0135978901367237	0.334426232067889	0.541320354481722	NA
5740	ENSG00000126261	699.312105913744	-0.250461030546113	0.224419933854625	0.149556682305213	0.532123147968877
5741	ENSG00000126262	7.90973900066583	0.140139861071028	0.375320924301263	0.023163503871095	0.191025095075995
5742	ENSG00000126264	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
5743	ENSG00000126266	0.746742405555392	0.00458828670962904	0.3335073607076	0.833075106176237	NA
5744	ENSG00000126267	585.627799777759	-0.222080915955919	0.21312823218259	0.187317974406075	0.587679878057884
5745	ENSG00000126337	0	NA	NA	NA	NA
5746	ENSG00000126351	472.878439085094	0.209645761767005	0.222196636149769	0.223562180464097	0.632766768090267
5747	ENSG00000126353	9.8814039367342	-0.0778781443919617	0.33758626716189	0.323046058995354	0.741892292043919
5748	ENSG00000126368	50.1878111325611	-0.192697961074466	0.354449472390924	0.212433075092738	0.619756782308787
5749	ENSG00000126391	92.7051164925339	0.00214726620038612	0.306748441954253	0.988695720989831	0.997620920007313
5750	ENSG00000126432	537.759655735861	-0.00755374255665584	0.193665271434505	0.960031610057558	0.992419261335752
5751	ENSG00000126453	87.3759587333056	0.241868885707685	0.342508946191021	0.185329048749968	0.585028778824869
5752	ENSG00000126456	171.667200846639	0.174681170961886	0.264793567117931	0.327670768584547	0.745653992011581
5753	ENSG00000126457	509.589922765689	0.0707239009965432	0.19309588160058	0.659249132778899	0.925967254388676
5754	ENSG00000126458	187.412601424523	0.337592246904393	0.317883805146496	0.096753730667034	0.432263842534388
5755	ENSG00000126460	1.47395840885514	-0.0183893197357435	0.333853210707518	0.522912021661837	NA
5756	ENSG00000126461	158.168787316765	0.0507147346211781	0.289203873168242	0.737837328066608	0.950153741099649
5757	ENSG00000126464	132.709267629155	-0.322119029931101	0.536230076991126	0.0350158589731472	0.243955289813257
5758	ENSG00000126467	0	NA	NA	NA	NA
5759	ENSG00000126500	7.37156025508703	-0.0434204026441177	0.330474508272841	0.536831011609719	0.878230625262542
5760	ENSG00000126522	82.3967809886665	0.414215997493989	0.55564743960367	0.048689804896938	0.298600035718662
5761	ENSG00000126524	321.328257168317	0.100205043795768	0.239430238852716	0.558719283633299	0.888726174311778
5762	ENSG00000126545	0	NA	NA	NA	NA
5763	ENSG00000126561	16.8433890318614	-0.187197069068711	0.397957734720621	0.0624411939935607	0.343299494493626
5764	ENSG00000126562	24.1861600071241	0.17089437777777	0.369971812334924	0.161609753955291	0.549534934973628
5765	ENSG00000126581	433.589023214739	0.226985829531223	0.2111573270244	0.177544159953626	0.575601724565173
5766	ENSG00000126583	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
5767	ENSG00000126602	808.981003183147	-0.194293154285295	0.202189925549764	0.233662921719605	0.64664366636276
5768	ENSG00000126603	23.5009813349369	3.01693331144499	2.26033162970963	0.00278070281120587	0.0478603673696546
5769	ENSG00000126653	254.287684094058	-0.230541018477369	0.249607691759442	0.201306829644192	0.606434161514377
5770	ENSG00000126705	43.3072496138044	0.104590766984637	0.327329575224023	0.405118737648432	0.802457571902001
5771	ENSG00000126709	104.64649217501	0.104443454580429	0.295244224798901	0.50954664854419	0.863708684020595
5772	ENSG00000126733	0	NA	NA	NA	NA
5773	ENSG00000126746	104.675058346868	-0.112200224064558	0.298655607279412	0.474195714392341	0.844584059702529
5774	ENSG00000126749	204.346729602099	-0.271037186511589	0.285651150290273	0.154203558365126	0.537737367109323
5775	ENSG00000126752	50.7578517961578	-0.244463950976238	0.393717481848315	0.133251307994404	0.501374337296419
5776	ENSG00000126756	443.858933715339	-0.0275521990174649	0.196775752113245	0.860735403145826	0.97444959318581
5777	ENSG00000126759	5.51803413895504	0.0570403445389829	0.336867713545604	0.312263056765751	NA
5778	ENSG00000126767	214.839582803764	-0.158285500562405	0.260912546831363	0.367213495025909	0.774196258263807
5779	ENSG00000126768	83.5069840354914	-0.19730620816806	0.346119184635774	0.224070239290001	0.633437059203899
5780	ENSG00000126773	288.507662296743	0.274569102364792	0.270129219856827	0.146250503410119	0.527764507414471
5781	ENSG00000126775	138.281137356719	0.0838870626698446	0.261847009283223	0.61926752459954	0.913328492609421
5782	ENSG00000126777	1520.32451985812	0.176868371814354	0.161235601904119	0.211098557418367	0.61948828885477
5783	ENSG00000126778	35.2698529132997	-0.0259833038019793	0.304603325424884	0.835412456276589	0.970002520812543
5784	ENSG00000126785	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
5785	ENSG00000126787	485.757993912879	-1.02342793299323	0.243504329732077	2.45231097891219e-06	0.000173662659073812
5786	ENSG00000126790	84.6513945966253	-0.174691308830649	0.31016693569521	0.305582500767614	0.725064396720491
5787	ENSG00000126803	17.1535131643647	0.0579022198048384	0.324952221211612	0.558862047701435	0.888726174311778
5788	ENSG00000126804	117.016514127505	0.0259250369103555	0.270248999568724	0.873494541044518	0.977433314947578
5789	ENSG00000126814	165.638444082599	-0.699057856778259	0.402914125387585	0.00891299434733014	0.104935948337384
5790	ENSG00000126822	62.3380178482471	-0.0224664244584698	0.288129964630163	0.874867906549136	0.978076483020767
5791	ENSG00000126838	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
5792	ENSG00000126856	1.69793598212228	-0.0222200056141778	0.335083469441709	0.292110968303183	NA
5793	ENSG00000126858	258.75711158311	-0.0236614749257209	0.270792403811907	0.878871726616354	0.978538042616617
5794	ENSG00000126860	22.7654664279569	-0.281586128993916	0.48824828757907	0.037901697293001	0.255683772165202
5795	ENSG00000126861	0.977216003299748	-0.0140096850081941	0.334484759130653	0.486420257086985	NA
5796	ENSG00000126870	167.1349965777	0.47308673940651	0.434408066377158	0.0444003894969867	0.282392825781997
5797	ENSG00000126878	9.1215957042437	-0.068635788000086	0.334583887796812	0.382684035573775	0.784546897701708
5798	ENSG00000126882	11.1493480129639	-0.0165414139846906	0.322604466595086	0.844385796840316	0.971876783820603
5799	ENSG00000126883	8.96365841241291	0.050672704511613	0.333418202645086	0.438727335253229	0.82222495368352
5800	ENSG00000126890	13.590787970609	-0.0223166508090397	0.321775763638606	0.801214040210354	0.96226102547744
5801	ENSG00000126895	0.761409722928465	0.00599668140909965	0.333354748555738	0.806352670532423	NA
5802	ENSG00000126903	134.060603168618	0.446224563553232	0.466721861819443	0.0519336812391546	0.310219985271723
5803	ENSG00000126934	399.99298274622	0.102190917846653	0.241066198296212	0.551426032814169	0.884430370604763
5804	ENSG00000126945	795.06286077738	-0.100651570890059	0.175263377914806	0.499249730745518	0.857733333425672
5805	ENSG00000126947	141.09543039512	-0.482577483277331	0.394960347306052	0.0387405258654039	0.258949341031748
5806	ENSG00000126950	0.493484811110785	-0.0128313115229896	0.33432798602048	0.626492749389173	NA
5807	ENSG00000126952	0	NA	NA	NA	NA
5808	ENSG00000126953	101.04679396133	-0.0792580384531486	0.271705336853134	0.627718284850197	0.915826680188335
5809	ENSG00000126970	37.7125549841927	-0.0544708144923851	0.320695854422962	0.606410048658432	0.907638342019361
5810	ENSG00000127022	932.906283765189	-0.561471562052585	0.477851847268637	0.0276577167293118	0.210862313832364
5811	ENSG00000127054	322.221235922098	0.314915440719212	0.274977889574469	0.103254231254376	0.446645305643913
5812	ENSG00000127074	0.529334634746145	0.0128602906070157	0.334313079535666	0.599272471322019	NA
5813	ENSG00000127080	58.955263444839	-0.0897173490732247	0.299069533476786	0.548164738425339	0.882578811652107
5814	ENSG00000127081	28.0839630943517	-0.12080979035677	0.336404148559069	0.323949898548477	0.74217010396572
5815	ENSG00000127083	0	NA	NA	NA	NA
5816	ENSG00000127084	0.740227216666177	-0.0135978901367237	0.334426232067889	0.541320354481722	NA
5817	ENSG00000127124	44.7139111454763	0.0105616894513779	0.29849348160111	0.940499096043832	0.988625633075888
5818	ENSG00000127125	165.401596134719	-0.157634280324736	0.266260160476634	0.369222739561669	0.775300521259079
5819	ENSG00000127129	12.9157260479123	-0.0190044958660514	0.321104632723726	0.831765678669046	0.96855779277732
5820	ENSG00000127152	9.63309836956485	-0.0344701245414982	0.32658576344298	0.661378489050861	0.92693568502841
5821	ENSG00000127184	1326.85329413207	-0.302879214211846	0.208620627422928	0.0726737318020406	0.371966162700556
5822	ENSG00000127191	64.3336033823816	-0.0660718735528657	0.308307256891408	0.615624285399873	0.912278342500777
5823	ENSG00000127220	15.4955232100982	0.0674756116778485	0.328542671312405	0.484057723817926	0.849368545466513
5824	ENSG00000127241	12.1052368337073	0.0269698279423995	0.329647675418428	0.673568552849372	0.931849880744788
5825	ENSG00000127249	0.977216003299748	-0.0140096850081941	0.334484759130653	0.486420257086985	NA
5826	ENSG00000127252	0	NA	NA	NA	NA
5827	ENSG00000127311	14.9125230670363	-0.0174338900036442	0.319120619509899	0.853064985445162	0.974063105399537
5828	ENSG00000127314	492.768025360746	-0.0271821460978235	0.19974845226978	0.863471000664934	0.975300675647382
5829	ENSG00000127318	0	NA	NA	NA	NA
5830	ENSG00000127324	68.1749453762537	-1.43611971609744	0.633712963861034	0.00102904934983332	0.0238855486197592
5831	ENSG00000127325	0.710966359900712	-0.0135385012119238	0.334418108854018	0.549006428500016	NA
5832	ENSG00000127328	73.4247804188848	0.176422039134853	0.359499537143686	0.20705527566564	0.614133109778019
5833	ENSG00000127329	19.8059540025328	-0.311063446050565	0.556780768631562	0.0152752006305271	0.14760842211468
5834	ENSG00000127334	190.865375228213	-0.0381513108895463	0.235600608219451	0.819900421693778	0.966337882122153
5835	ENSG00000127337	120.507747696918	-0.141645609802582	0.289774494682117	0.400833324718591	0.798860479423749
5836	ENSG00000127362	0	NA	NA	NA	NA
5837	ENSG00000127364	1.78422916878539	0.0051493995240855	0.332560800299778	0.879818145671152	NA
5838	ENSG00000127366	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
5839	ENSG00000127377	0	NA	NA	NA	NA
5840	ENSG00000127399	1.98052821131303	-0.0163305798266121	0.333081009262003	0.633052480066106	NA
5841	ENSG00000127412	0.486988786633571	0.000229593900762267	0.333443005883653	0.986315396541617	NA
5842	ENSG00000127415	29.319446389716	-0.0702487239826831	0.334150024520654	0.39007371144667	0.790299772481583
5843	ENSG00000127418	110.37368613423	0.0824437387603608	0.276213840281152	0.614916284372464	0.911836482108308
5844	ENSG00000127419	59.5233825529891	1.45435571254028	0.745036436652666	0.00197746442225851	0.0372613526757734
5845	ENSG00000127423	28.3086297703003	-0.0739694468436436	0.317208452290533	0.544643887976888	0.880537213325527
5846	ENSG00000127445	146.171400825221	0.130461864912821	0.307773231487232	0.409947641091119	0.804662883009185
5847	ENSG00000127452	50.631657598332	0.15654303633466	0.329515881969675	0.308451046499756	0.727625488213048
5848	ENSG00000127463	612.551757711265	0.296665190743018	0.21794714512516	0.0869283016118192	0.409618461242133
5849	ENSG00000127472	0.493484811110785	-0.0128313115229896	0.33432798602048	0.626492749389173	NA
5850	ENSG00000127481	1225.93194480914	0.725506689080817	0.260528684038939	0.000750201567019732	0.0188192920688675
5851	ENSG00000127483	866.929958565157	0.180165521854134	0.181100291213394	0.252077829692985	0.669210589173223
5852	ENSG00000127507	68.3933691503915	-0.0782947479971085	0.294385214511108	0.601560661531678	0.905173389095735
5853	ENSG00000127511	249.084638837759	0.138882321622392	0.251788315020298	0.426233641033319	0.81500619915647
5854	ENSG00000127515	0	NA	NA	NA	NA
5855	ENSG00000127526	245.123367798399	-0.0517393535667015	0.254215770225665	0.753854598605878	0.953526880256626
5856	ENSG00000127527	157.798158519782	0.522752198680017	0.471966137265618	0.0347902426929806	0.242747212986219
5857	ENSG00000127528	5.53759599036736	0.0362391110554143	0.330441693725342	0.581348372677378	NA
5858	ENSG00000127529	0	NA	NA	NA	NA
5859	ENSG00000127530	14.9105172375383	0.00617531648847757	0.327058618479513	0.93251854749208	0.988282847313392
5860	ENSG00000127533	7.62489162751231	-0.0264312648916273	0.327807284296628	0.705518924987257	0.942306599509356
5861	ENSG00000127540	259.505819361098	0.0275786838679297	0.260498225734287	0.869097552457189	0.975943589869803
5862	ENSG00000127554	57.1245041121283	-0.0847112026781371	0.307481317522532	0.543137029566026	0.879823885153388
5863	ENSG00000127561	4.49519552868611	0.0332184401992373	0.331646749063236	0.564807803208523	NA
5864	ENSG00000127564	54.8521627833121	-0.1387978820783	0.327759615580715	0.337304118756103	0.752187152943926
5865	ENSG00000127578	2.00331220801329	0.0187958576979884	0.333336124747979	0.583011810646132	NA
5866	ENSG00000127580	51.7032308051863	0.0840777720375745	0.316089777616651	0.519442296107824	0.869924290998564
5867	ENSG00000127585	6.94478761481503	0.00371998971223364	0.326433888491203	0.961288379883472	0.992554081362666
5868	ENSG00000127586	116.485293657641	0.0166496675084687	0.282403818794729	0.91544334750807	0.983915122039684
5869	ENSG00000127588	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
5870	ENSG00000127589	1.72719683888775	-0.014613020248208	0.334578020481179	0.384307529035815	NA
5871	ENSG00000127603	153.70031924802	0.0928991602397767	0.321383672456974	0.466738801496084	0.841572259139
5872	ENSG00000127616	531.615851618592	-0.15607259016069	0.216509121916236	0.352236598650115	0.763598828611079
5873	ENSG00000127663	232.952949598472	0.62835030459375	0.369820979741486	0.0120556701845808	0.128347351837938
5874	ENSG00000127666	45.9157632063683	0.0529828942916134	0.310589138894235	0.67455065634413	0.931924403511344
5875	ENSG00000127720	16.692565968876	0.107028766331163	0.34165038992063	0.289983213612855	0.709780854032442
5876	ENSG00000127743	0	NA	NA	NA	NA
5877	ENSG00000127774	52.3647208033844	0.0191863051684808	0.310793893257778	0.871824273436393	0.976461204688091
5878	ENSG00000127780	0	NA	NA	NA	NA
5879	ENSG00000127804	188.105468471104	-0.15827632687623	0.306729533260355	0.341490949261135	0.756188887956284
5880	ENSG00000127824	324.846131669344	-0.630711295461076	0.304010761942807	0.00582932792435736	0.0784037257319722
5881	ENSG00000127831	0	NA	NA	NA	NA
5882	ENSG00000127837	375.228909750386	-0.0910311100725868	0.258624429542897	0.587182634159354	0.900481091799127
5883	ENSG00000127838	92.0790211088192	0.0248572561067797	0.276673528527156	0.876093888202565	0.978178521530067
5884	ENSG00000127863	139.808524583737	0.297163923358397	0.341330442558594	0.131938722309785	0.498179110153056
5885	ENSG00000127870	391.739728812208	-0.0536887753744737	0.217720636211722	0.743963523189497	0.951153962848023
5886	ENSG00000127884	402.354468230053	0.292486525638104	0.232110792683246	0.102184958934974	0.444891063334835
5887	ENSG00000127903	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
5888	ENSG00000127914	31.419715662829	0.0550038113123611	0.325546499290764	0.566655685881911	0.892874502790991
5889	ENSG00000127920	321.723694298549	-0.496081954132173	0.27594111016094	0.0167072262523442	0.155330279866667
5890	ENSG00000127922	407.423570358073	-0.280998593058273	0.265296727945708	0.13443329760126	0.504621191470553
5891	ENSG00000127928	2.9398384672071	-0.0202644059873781	0.331489127348102	0.676309463906841	NA
5892	ENSG00000127946	304.217641841151	-0.0755028162446432	0.245907510379519	0.653128226017721	0.924200226166677
5893	ENSG00000127947	406.62255322808	0.732133124422129	0.288758937789629	0.00146965983891154	0.0299701119585486
5894	ENSG00000127948	818.897514494025	0.506720120750248	0.194313569181642	0.00243481089827932	0.0433262487407876
5895	ENSG00000127951	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
5896	ENSG00000127952	134.480054915612	0.134857077896985	0.293774762267719	0.418542178979592	0.811763097914636
5897	ENSG00000127954	7.17840670019931	-0.0525737524680002	0.335292302872946	0.366090104135189	0.773051724604604
5898	ENSG00000127955	106.452378158897	-0.0611797401572794	0.2850175068893	0.689633080432102	0.937412642308451
5899	ENSG00000127957	8.58747864226299	0.00443684073365449	0.33038070300457	0.935199715927574	0.988625633075888
5900	ENSG00000127980	166.289946474282	-0.186946824067144	0.303936360492514	0.287133124820095	0.706125241653289
5901	ENSG00000127989	65.9849823256989	-0.248983529103916	0.36587880706341	0.160754483127159	0.548421514225778
5902	ENSG00000127990	262.408828408371	-0.692527225401331	0.319211872462408	0.00392690308243981	0.0604982345734846
5903	ENSG00000127993	52.9057516339798	-0.204521079579955	0.364939611925834	0.185730101244662	0.585770965403337
5904	ENSG00000127995	84.5319495459431	1.12177992684281	0.561564892505088	0.00247588407634309	0.0437785514815747
5905	ENSG00000128011	1.18494393316785	-0.014251253673687	0.334520809150632	0.450048777739812	NA
5906	ENSG00000128016	78.6119429412156	0.0938342551338585	0.341963650469162	0.274597410254568	0.69426951075352
5907	ENSG00000128039	32.7329623103585	-0.0168024087094459	0.306452007743698	0.888332307102051	0.97948629018725
5908	ENSG00000128040	0	NA	NA	NA	NA
5909	ENSG00000128045	14.1362601419494	-0.0681278652183366	0.331725550851351	0.433757301138225	0.819498463552097
5910	ENSG00000128050	1760.94686386233	-0.620949032042659	0.167005639755787	4.09788822283666e-05	0.0018938097715538
5911	ENSG00000128052	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
5912	ENSG00000128059	301.867488566089	0.0489277089885586	0.230588522745708	0.772771788556284	0.957286073129887
5913	ENSG00000128159	228.415056545049	0.784817095357398	0.338570686249231	0.00223130246681406	0.0403630634229983
5914	ENSG00000128165	5.60689293771395	-0.0826787913859884	0.345172895584321	0.143178313855027	NA
5915	ENSG00000128185	123.303346456445	0.569529411735409	0.441727444172453	0.0253291357659248	0.200074871527288
5916	ENSG00000128191	114.513840487979	-0.124527673094275	0.305531111595199	0.425032785957114	0.81500619915647
5917	ENSG00000128203	17.8896652923554	1.65747451967583e-05	0.317246559237312	0.996557674057133	0.999295662735416
5918	ENSG00000128218	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
5919	ENSG00000128228	47.4526288855628	-0.146767288007991	0.328578228531383	0.322898752605426	0.741892292043919
5920	ENSG00000128242	0.723977573267141	-0.0042207682247123	0.333499868423101	0.854614503013321	NA
5921	ENSG00000128245	427.204093110619	0.364060309733769	0.261640368544995	0.0596422217301201	0.334626481713256
5922	ENSG00000128250	0	NA	NA	NA	NA
5923	ENSG00000128253	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
5924	ENSG00000128254	0.761409722928465	0.00599668140909965	0.333354748555738	0.806352670532423	NA
5925	ENSG00000128262	2.22068164999853	-0.0147981902903169	0.334608602239283	0.343820793941776	NA
5926	ENSG00000128266	12.4905165692542	-0.0107485661051887	0.321521132236409	0.899759642952484	0.980253405096062
5927	ENSG00000128268	2.35267122161151	0.0286397793931199	0.33575382794843	0.18732576412732	NA
5928	ENSG00000128271	0.748398509562035	-0.0050044476593565	0.333330147666368	0.840491842331946	NA
5929	ENSG00000128272	159.474445788433	-0.251996427034009	0.316668282838547	0.180902656571728	0.580000356886492
5930	ENSG00000128274	108.885334498444	-0.145727662904892	0.306200855836728	0.371038518870317	0.776046152885918
5931	ENSG00000128276	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
5932	ENSG00000128283	48.7233618589633	-0.199918570670325	0.394887348386687	0.103393022488176	0.446645305643913
5933	ENSG00000128284	125.125101527388	-0.264132406602413	0.44424102835872	0.0732991247179775	0.372905528448367
5934	ENSG00000128285	0.529334634746145	0.0128602906070157	0.334313079535666	0.599272471322019	NA
5935	ENSG00000128294	133.212275525578	0.00536183887068707	0.284301185761256	0.974410222766801	0.995103681364804
5936	ENSG00000128298	6.1877308792057	-0.0319856570747892	0.335678626700587	0.249506430197353	NA
5937	ENSG00000128309	213.458563083804	0.159346582149697	0.30182914536936	0.349232163708495	0.760788974622155
5938	ENSG00000128310	0	NA	NA	NA	NA
5939	ENSG00000128311	130.548616691646	1.04586091312451	0.440416541741557	0.00120826385932279	0.0262972901737012
5940	ENSG00000128313	0	NA	NA	NA	NA
5941	ENSG00000128322	0.736988786633571	0.00479240498441462	0.333517027472029	0.828464056412636	NA
5942	ENSG00000128335	105.032971793833	-0.423760742295761	0.440044595377205	0.0578329686849553	0.330467473408933
5943	ENSG00000128340	600.969273392092	0.364264973556842	0.238253499977121	0.0485254825413964	0.297977445424606
5944	ENSG00000128342	3.32337203602204	0.00476945036395471	0.33194355552173	0.906722349647576	NA
5945	ENSG00000128346	19.8026618874659	0.0233405113207039	0.315968423025376	0.828479315047562	0.968477195315121
5946	ENSG00000128383	1.44795514653428	-0.00496955476478784	0.333374001777681	0.836625221084351	NA
5947	ENSG00000128394	57.9779152417883	-0.438669295638919	0.577217621903777	0.0433656799413284	0.279190088502338
5948	ENSG00000128408	10.0792498561311	-0.0480575996783641	0.330070275912969	0.524365866362758	0.872551424512374
5949	ENSG00000128422	37.976958830598	-2.19301592110077	0.832815069520157	0.000319428050707536	0.00984142613370362
5950	ENSG00000128438	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
5951	ENSG00000128463	271.310889643097	-0.0508549174098047	0.219826733951319	0.757752640767229	0.953526880256626
5952	ENSG00000128482	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
5953	ENSG00000128487	36.3797428541579	-1.87705122958753	0.977489083010599	0.00165995070896304	0.0328619449115158
5954	ENSG00000128510	398.439479867883	0.60941022026318	0.257278491175066	0.00322369963038252	0.0531704988862859
5955	ENSG00000128512	115.46961117141	0.108019018978996	0.296424798164484	0.495651246027048	0.856126817311352
5956	ENSG00000128513	51.8893536831937	-2.09557566956282	1.01805448422975	0.00113122100468347	0.0251984347115251
5957	ENSG00000128519	0	NA	NA	NA	NA
5958	ENSG00000128524	328.272259254735	0.210482386586869	0.228736328814218	0.227325567660697	0.637586626617213
5959	ENSG00000128534	236.163697331963	-1.37534326975975	0.337691868985153	3.04844476105647e-06	0.000210638654023679
5960	ENSG00000128536	1.46094719548871	-0.0192054643464208	0.334832076651659	0.348655966478834	NA
5961	ENSG00000128563	83.6186423349302	0.0853756155830568	0.282114639691269	0.597515801914766	0.903254027660873
5962	ENSG00000128564	9.99526930666678	0.0613380416628799	0.339773320217009	0.196343039405042	0.599487876733329
5963	ENSG00000128567	92.1551870205817	0.413100180601588	0.510543786551256	0.055395629169328	0.321837300243353
5964	ENSG00000128573	3.47728978128043	0.0214588559850534	0.332931462963488	0.593170206471733	NA
5965	ENSG00000128578	157.675567685921	0.06009254782684	0.265202502984201	0.717353423200603	0.944920287417859
5966	ENSG00000128581	110.250369122276	0.12100084531088	0.281335098045364	0.472929371699225	0.844415037226138
5967	ENSG00000128585	416.158302948806	0.0725950095039807	0.204911940290199	0.656566565633364	0.924771961933606
5968	ENSG00000128590	67.7915306021124	-0.1148942698085	0.317225768085084	0.420437223250313	0.812080304418931
5969	ENSG00000128591	6.18816031912113	-0.0655040844322556	0.34090709662412	0.168159299321751	NA
5970	ENSG00000128594	0	NA	NA	NA	NA
5971	ENSG00000128595	2632.29707987886	-0.323585290346205	0.149624264670776	0.0158469747391897	0.151082276247572
5972	ENSG00000128596	28.6546765758852	-0.0362309365596113	0.309882618752384	0.761408233118398	0.95420393394612
5973	ENSG00000128602	0.493484811110785	-0.0128313115229896	0.33432798602048	0.626492749389173	NA
5974	ENSG00000128604	12.4009849525585	-0.0298828651368675	0.322581718143542	0.737598399463706	0.950153602190193
5975	ENSG00000128606	1.50496831201993	0.00095289245863219	0.333227975841343	0.972077607288812	NA
5976	ENSG00000128607	299.701309083049	0.104377547453628	0.237531936753757	0.542835378142246	0.879741747693852
5977	ENSG00000128609	140.938432543034	-0.379021292342055	0.401156602983035	0.0754235879417607	0.378405363856884
5978	ENSG00000128610	0	NA	NA	NA	NA
5979	ENSG00000128617	0	NA	NA	NA	NA
5980	ENSG00000128626	44.5402130945309	0.101281456345255	0.311585954108443	0.480706223136423	0.84714806029416
5981	ENSG00000128641	584.628992932807	-0.0570696086009972	0.179527354173198	0.704919057694102	0.942301009606059
5982	ENSG00000128645	0	NA	NA	NA	NA
5983	ENSG00000128652	0	NA	NA	NA	NA
5984	ENSG00000128654	152.019805072203	-0.0620127678130038	0.247696154214327	0.710327971030775	0.943115324238473
5985	ENSG00000128655	8.15568019673506	-0.000918905803723728	0.327239427405872	0.984832642780054	0.996949565274965
5986	ENSG00000128656	211.784481650554	0.326147252429575	0.291084280668339	0.0992505054403985	0.438328170784559
5987	ENSG00000128683	6.41299659511044	0.0996935735342497	0.354713646911201	0.0353048405005466	NA
5988	ENSG00000128692	203.033644844142	-0.169439576988713	0.26421537314535	0.338199369667651	0.752764632970969
5989	ENSG00000128694	74.6705961971362	-0.0950628788149101	0.291919775484596	0.542711241129497	0.879741747693852
5990	ENSG00000128699	184.323470338686	0.0982984942735442	0.245203688209987	0.565887256335361	0.892634666957875
5991	ENSG00000128708	344.431382635161	-0.284655505544482	0.247721481656552	0.120496715642469	0.482330844812212
5992	ENSG00000128709	0	NA	NA	NA	NA
5993	ENSG00000128710	0	NA	NA	NA	NA
5994	ENSG00000128713	0	NA	NA	NA	NA
5995	ENSG00000128714	0.758152128483857	-0.00414741873900955	0.333496569231934	0.852585506232733	NA
5996	ENSG00000128731	312.573447262547	0.191327451998305	0.254776848664299	0.287018264389116	0.705964744308741
5997	ENSG00000128739	175.466192226324	0.139622734300919	0.259645617525262	0.420556311100235	0.812080304418931
5998	ENSG00000128789	247.608974488424	-0.45246892675226	0.312004493740819	0.0351412481187431	0.2440924820025
